ENTIDADE,DATA,SURFACTANTES,PH,FÓSFORO,ALUMÍNIO,ARSÊNIO,BÁRIO,BORO,CÁDMIO,CHUMBO,CIANETO,COBALTO,COBRE,CROMO,CROMO_HEXAVALENTE,DBO,DQO,ESTANHO,FERRO,FLUORETO,LÍTIO,MANGANÊS,MERCÚRIO,MOLIBDÊNIO,NÍQUEL,NITROGÊNIO_AMONIACAL,NITROGÊNIO_KJELDAHL,COLIFORMES_TERMOTOLERANTES,PRATA,ÍNDICE_DE_FENÓIS,NITROGÊNIO,FENOL,ALCALINIDADE,UMIDADE,PORCENTAGEM_SÓLIDOS,COMPOSTOS,COR_VERDADEIRA,SÓLIDOS,ÓLEOS,ACIDEZ
P1,2013-02-14,,,,,,,,,,,,,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,
P1,2013-03-06,,,,,,,,,,,,,,,116.0,,,,,,,,,,,,,,,,,,,,,,,,
P1,2013-04-03,,,,,,,,,,,,,,,168.0,,,,,,,,,,,,,,,,,,,,,,,,
P1,2013-05-08,,,,,,,,,,,,,,,248.0,,,,,,,,,,,,,,,,,,,,,,,,
P1,2013-06-05,,,,,,,,,,,,,,,132.0,,,,,,,,,,,,,,,,,,,,,,,,
P1,2013-07-03,,,,,,,,,,,,,,,200.0,,,,,,,,,,,,,,,,,,,,,,,,
P1,2013-08-07,,,,,,,,,,,,,,,156.0,,,,,,,,,,,,,,,,,,,,,,,,
P1,2013-09-04,,,,,,,,,,,,,,,260.0,,,,,,,,,,,,,,,,,,,,,,,,
P1,2013-10-24,,,,,,,,,,,,,,,444.5,,,,,,,,,,,,,,,,,,,,,,,,
P1,2013-12-04,,,,,,,,,,,,,,,172.0,,,,,,,,,,,,,,,,,,,,,,,,
P1,2014-01-08,,,,,,,,,,,,,,,168.0,,,,,,,,,,,,,,,,,,,,,,,,
P1,2014-02-05,,,,,,,,,,,,,,,78.0,,,,,,,,,,,,,,,,,,,,,,,,
P1,2014-03-06,,,,,,,,,,,,,,,98.0,,,,,,,,,,,,,,,,,,,,,,,,
P1,2014-04-02,,,,,,,,,,,,,,,156.0,,,,,,,,,,,,,,,,,,,,,,,,
P1,2014-05-07,,,,,,,,,,,,,,,590.0,,,,,,,,,,,,,,,,,,,,,,,,
P1,2014-06-04,,,,,,,,,,,,,,,230.0,,,,,,,,,,,,,,,,,,,,,,,,
P1,2014-08-06,,,,,,,,,,,,,,,102.0,,,,,,,,,,,,,,,,,,,,,,,,
P1,2014-09-03,,,,,,,,,,,,,,,160.0,,,,,,,,,,,,,,,,,,,,,,,,
P1,2014-10-01,,,,,,,,,,,,,,,290.0,,,,,,,,,,,,,,,,,,,,,,,,
P1,2014-11-05,,,,,,,,,,,,,,,104.0,,,,,,,,,,,,,,,,,,,,,,,,
P1,2014-12-04,,,,,,,,,,,,,,,110.0,,,,,,,,,,,,,,,,,,,,,,,,
P1,2015-01-07,,,,,,,,,,,,,,,130.0,,,,,,,,,,,,,,,,,,,,,,,,
P1,2015-02-04,,,,,,,,,,,,,,,48.0,,,,,,,,,,,,,,,,,,,,,,,,
P1,2015-03-06,,,,,,,,,,,,,,,147.0,,,,,,,,,,,,,,,,,,,,,,,,
P1,2015-04-01,,,,,,,,,,,,,,,360.0,,,,,,,,,,,,,,,,,,,,,,,,
P1,2015-05-06,,,,,,,,,,,,,,,280.0,,,,,,,,,,,,,,,,,,,,,,,,
P1,2015-06-03,,,,,,,,,,,,,,,331.0,,,,,,,,,,,,,,,,,,,,,,,,
P1,2015-07-01,,,,,,,,,,,,,,,156.0,,,,,,,,,,,,,,,,,,,,,,,,
P1,2015-08-05,,,,,,,,,,,,,,,131.0,,,,,,,,,,,,,,,,,,,,,,,,
P1,2015-09-03,,,,,,,,,,,,,,,224.0,,,,,,,,,,,,,,,,,,,,,,,,
P1,2015-10-08,,,,,,,,,,,,,,,47.0,,,,,,,,,,,,,,,,,,,,,,,,
P1,2015-11-04,,,,,,,,,,,,,,,151.0,,,,,,,,,,,,,,,,,,,,,,,,
P1,2015-12-02,,,,,,,,,,,,,,,204.0,,,,,,,,,,,,,,,,,,,,,,,,
P1,2016-01-06,,,,,,,,,,,,,,,203.0,,,,,,,,,,,,,,,,,,,,,,,,
P1,2016-02-05,,,,,,,,,,,,,,,82.0,,,,,,,,,,,,,,,,,,,,,,,,
P1,2016-03-02,,,,,,,,,,,,,,,270.0,,,,,,,,,,,,,,,,,,,,,,,,
P1,2016-04-06,,,,,,,,,,,,,,,192.0,,,,,,,,,,,,,,,,,,,,,,,,
P1,2016-05-04,,,,,,,,,,,,,,,256.0,,,,,,,,,,,,,,,,,,,,,,,,
P1,2016-06-01,,,,,,,,,,,,,,,200.0,,,,,,,,,,,,,,,,,,,,,,,,
P1,2016-07-06,,,,,,,,,,,,,,,289.0,,,,,,,,,,,,,,,,,,,,,,,,
P1,2016-08-03,,,,,,,,,,,,,,,148.0,,,,,,,,,,,,,,,,,,,,,,,,
P1,2016-09-08,,,,,,,,,,,,,,,190.0,,,,,,,,,,,,,,,,,,,,,,,,
P1,2016-10-05,,,,,,,,,,,,,,,140.0,,,,,,,,,,,,,,,,,,,,,,,,
P1,2016-11-03,,,,,,,,,,,,,,,188.0,,,,,,,,,,,,,,,,,,,,,,,,
P1,2016-12-07,,,,,,,,,,,,,,,144.0,,,,,,,,,,,,,,,,,,,,,,,,
P1,2017-01-04,,,,,,,,,,,,,,,180.0,,,,,,,,,,,,,,,,,,,,,,,,
P1,2017-02-01,,,,,,,,,,,,,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,
P1,2017-03-01,,,,,,,,,,,,,,,116.0,,,,,,,,,,,,,,,,,,,,,,,,
P1,2017-04-05,,,,,,,,,,,,,,,132.0,,,,,,,,,,,,,,,,,,,,,,,,
P1,2017-05-03,,,,,,,,,,,,,,,132.0,,,,,,,,,,,,,,,,,,,,,,,,
P1,2017-06-07,,,,,,,,,,,,,,,224.0,,,,,,,,,,,,,,,,,,,,,,,,
P1,2017-07-07,,,,,,,,,,,,,,,212.0,,,,,,,,,,,,,,,,,,,,,,,,
P1,2017-08-02,,,,,,,,,,,,,,,266.0,,,,,,,,,,,,,,,,,,,,,,,,
P1,2017-09-06,,,,,,,,,,,,,,,780.0,,,,,,,,,,,,,,,,,,,,,,,,
P1,2017-10-04,,,,,,,,,,,,,,,258.0,,,,,,,,,,,,,,,,,,,,,,,,
P1,2017-11-01,,,,,,,,,,,,,,,45.0,,,,,,,,,,,,,,,,,,,,,,,,
P1,2017-12-06,,,,,,,,,,,,,,,130.0,,,,,,,,,,,,,,,,,,,,,,,,
P1,2018-01-24,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,
P1,2018-02-09,,,,,,,,,,,,,,,40.0,,,,,,,,,,,,,,,,,,,,,,,,
P1,2018-03-07,,,,,,,,,,,,,,,42.0,,,,,,,,,,,,,,,,,,,,,,,,
P1,2018-04-04,,,,,,,,,,,,,,,190.0,,,,,,,,,,,,,,,,,,,,,,,,
P1,2018-05-02,,,,,,,,,,,,,,,134.0,,,,,,,,,,,,,,,,,,,,,,,,
P1,2018-06-06,,,,,,,,,,,,,,,190.0,,,,,,,,,,,,,,,,,,,,,,,,
P1,2018-07-04,,,,,,,,,,,,,,,138.0,,,,,,,,,,,,,,,,,,,,,,,,
P1,2018-08-01,,,,,,,,,,,,,,,70.0,,,,,,,,,,,,,,,,,,,,,,,,
P1,2018-09-05,,,,,,,,,,,,,,,148.0,,,,,,,,,,,,,,,,,,,,,,,,
P1,2018-10-03,,,,,,,,,,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,
P1,2018-11-07,,,,,,,,,,,,,,,108.5,,,,,,,,,,,,,,,,,,,,,,,,
P1,2018-12-05,,,,,,,,,,,,,,,96.0,,,,,,,,,,,,,,,,,,,,,,,,
P1,2019-01-02,,,,,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,,,,,,,,
P1,2019-02-06,,,,,,,,,,,,,,,12.5,,,,,,,,,,,,,,,,,,,,,,,,
P1,2019-03-08,,,,,,,,,,,,,,,55.0,,,,,,,,,,,,,,,,,,,,,,,,
P1,2019-04-03,,,,,,,,,,,,,,,112.0,,,,,,,,,,,,,,,,,,,,,,,,
P1,2019-05-03,,,,,,,,,,,,,,,36.0,,,,,,,,,,,,,,,,,,,,,,,,
P1,2019-06-05,,,,,,,,,,,,,,,56.0,,,,,,,,,,,,,,,,,,,,,,,,
P1,2019-07-03,,,,,,,,,,,,,,,52.0,,,,,,,,,,,,,,,,,,,,,,,,
P1,2019-08-07,,,,,,,,,,,,,,,44.0,,,,,,,,,,,,,,,,,,,,,,,,
P1,2019-09-04,,,,,,,,,,,,,,,113.0,,,,,,,,,,,,,,,,,,,,,,,,
P1,2019-10-02,,,,,,,,,,,,,,,216.0,,,,,,,,,,,,,,,,,,,,,,,,
P1,2019-11-06,,,,,,,,,,,,,,,93.0,,,,,,,,,,,,,,,,,,,,,,,,
P1,2019-12-04,,,,,,,,,,,,,,,136.0,,,,,,,,,,,,,,,,,,,,,,,,
P1,2013-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,241960.0,,,,,,,,,,,,
P1,2013-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,613100.0,,,,,,,,,,,,
P1,2013-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,2419600.0,,,,,,,,,,,,
P1,2013-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,241960.0,,,,,,,,,,,,
P1,2013-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,1299700.0,,,,,,,,,,,,
P1,2013-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,,2419600.0,,,,,,,,,,,,
P1,2013-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,2419600.0,,,,,,,,,,,,
P1,2013-08-06,,,,,,,,,,,,,,,,,,,,,,,,,,,2419600.0,,,,,,,,,,,,
P1,2013-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,,2419600.0,,,,,,,,,,,,
P1,2013-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,2419600.0,,,,,,,,,,,,
P1,2013-11-05,,,,,,,,,,,,,,,,,,,,,,,,,,,241960.0,,,,,,,,,,,,
P1,2013-12-03,,,,,,,,,,,,,,,,,,,,,,,,,,,24196000.0,,,,,,,,,,,,
P1,2014-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,24196000.0,,,,,,,,,,,,
P1,2014-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,613100.0,,,,,,,,,,,,
P1,2014-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,1553100.0,,,,,,,,,,,,
P1,2014-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,24196000.0,,,,,,,,,,,,
P1,2014-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,198630.0,,,,,,,,,,,,
P1,2014-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,,2419600.0,,,,,,,,,,,,
P1,2014-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,14136000.0,,,,,,,,,,,,
P1,2014-08-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1,2014-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,,2419600.0,,,,,,,,,,,,
P1,2014-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,24196000.0,,,,,,,,,,,,
P1,2014-11-05,,,,,,,,,,,,,,,,,,,,,,,,,,,19863000.0,,,,,,,,,,,,
P1,2014-12-03,,,,,,,,,,,,,,,,,,,,,,,,,,,15531000.0,,,,,,,,,,,,
P1,2015-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,24196000.0,,,,,,,,,,,,
P1,2015-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,111990.0,,,,,,,,,,,,
P1,2015-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,,12997000.0,,,,,,,,,,,,
P1,2015-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,1986300.0,,,,,,,,,,,,
P1,2015-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,111990.0,,,,,,,,,,,,
P1,2015-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,,12997000.0,,,,,,,,,,,,
P1,2015-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,920800.0,,,,,,,,,,,,
P1,2015-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,3255000.0,,,,,,,,,,,,
P1,2015-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,,6488000.0,,,,,,,,,,,,
P1,2015-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,12033000.0,,,,,,,,,,,,
P1,2015-11-05,,,,,,,,,,,,,,,,,,,,,,,,,,,10462000.0,,,,,,,,,,,,
P1,2015-12-03,,,,,,,,,,,,,,,,,,,,,,,,,,,241900000.0,,,,,,,,,,,,
P1,2016-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,130000.0,,,,,,,,,,,,
P1,2016-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,170000.0,,,,,,,,,,,,
P1,2016-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,230000.0,,,,,,,,,,,,
P1,2016-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,340000.0,,,,,,,,,,,,
P1,2016-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,220000.0,,,,,,,,,,,,
P1,2016-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,41000.0,,,,,,,,,,,,
P1,2016-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,27000.0,,,,,,,,,,,,
P1,2016-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,13000.0,,,,,,,,,,,,
P1,2016-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,7900.0,,,,,,,,,,,,
P1,2016-10-06,,,,,,,,,,,,,,,,,,,,,,,,,,,9400.0,,,,,,,,,,,,
P1,2016-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,4900.0,,,,,,,,,,,,
P1,2016-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,3300.0,,,,,,,,,,,,
P1,2017-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,130000.0,,,,,,,,,,,,
P1,2017-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,340000.0,,,,,,,,,,,,
P1,2017-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,,460000.0,,,,,,,,,,,,
P1,2017-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,330000.0,,,,,,,,,,,,
P1,2017-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,390000.0,,,,,,,,,,,,
P1,2017-06-08,,,,,,,,,,,,,,,,,,,,,,,,,,,1300000.0,,,,,,,,,,,,
P1,2017-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,790000.0,,,,,,,,,,,,
P1,2017-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,700000.0,,,,,,,,,,,,
P1,2017-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,940000.0,,,,,,,,,,,,
P1,2017-10-05,,,,,,,,,,,,,,,,,,,,,,,,,,,110000.0,,,,,,,,,,,,
P1,2017-11-09,,,,,,,,,,,,,,,,,,,,,,,,,,,170000.0,,,,,,,,,,,,
P1,2017-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,,940000.0,,,,,,,,,,,,
P1,2018-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,230000.0,,,,,,,,,,,,
P1,2018-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,330000.0,,,,,,,,,,,,
P1,2018-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,220000.0,,,,,,,,,,,,
P1,2018-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,540000.0,,,,,,,,,,,,
P1,2018-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,490000.0,,,,,,,,,,,,
P1,2018-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,2400000.0,,,,,,,,,,,,
P1,2018-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,130000.0,,,,,,,,,,,,
P1,2018-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,170000.0,,,,,,,,,,,,
P1,2018-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,16000000.0,,,,,,,,,,,,
P1,2018-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,780000.0,,,,,,,,,,,,
P1,2018-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,1100000.0,,,,,,,,,,,,
P1,2018-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,1600000.0,,,,,,,,,,,,
P1,2019-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,240000.0,,,,,,,,,,,,
P1,2019-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,1600000.0,,,,,,,,,,,,
P1,2019-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,240000.0,,,,,,,,,,,,
P1,2019-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,13000.0,,,,,,,,,,,,
P1,2019-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,350000.0,,,,,,,,,,,,
P1,2019-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,280000.0,,,,,,,,,,,,
P1,2019-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,280000.0,,,,,,,,,,,,
P1,2019-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,3500000.0,,,,,,,,,,,,
P1,2019-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,170000.0,,,,,,,,,,,,
P1,2019-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,40000.0,,,,,,,,,,,,
P1,2019-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,280000.0,,,,,,,,,,,,
P1,2019-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,,280000.0,,,,,,,,,,,,
P1,2013-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,,,,,,,,,
P1,2013-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.9,,,,,,,,,
P1,2013-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.4,,,,,,,,,
P1,2013-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.6,,,,,,,,,
P1,2013-02-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.5,,,,,,,,,
P1,2013-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.2,,,,,,,,,
P1,2013-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.8,,,,,,,,,
P1,2013-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.8,,,,,,,,,
P1,2013-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.1,,,,,,,,,
P1,2013-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,,,,,,,,,
P1,2013-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0,,,,,,,,,
P1,2013-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.3,,,,,,,,,
P1,2013-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.9,,,,,,,,,
P1,2013-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.4,,,,,,,,,
P1,2013-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.6,,,,,,,,,
P1,2013-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.5,,,,,,,,,
P1,2013-05-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.1,,,,,,,,,
P1,2013-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.8,,,,,,,,,
P1,2013-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.5,,,,,,,,,
P1,2013-06-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1,2013-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.4,,,,,,,,,
P1,2013-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.2,,,,,,,,,
P1,2013-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.6,,,,,,,,,
P1,2013-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.6,,,,,,,,,
P1,2013-07-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.1,,,,,,,,,
P1,2013-07-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.4,,,,,,,,,
P1,2013-07-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1,2013-08-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.1,,,,,,,,,
P1,2013-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.9,,,,,,,,,
P1,2013-08-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.1,,,,,,,,,
P1,2013-08-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.2,,,,,,,,,
P1,2013-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.7,,,,,,,,,
P1,2013-09-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.5,,,,,,,,,
P1,2013-09-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.6,,,,,,,,,
P1,2013-09-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.1,,,,,,,,,
P1,2013-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.8,,,,,,,,,
P1,2013-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.4,,,,,,,,,
P1,2013-10-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.9,,,,,,,,,
P1,2013-10-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.9,,,,,,,,,
P1,2013-10-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1,2013-11-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1,2013-11-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1,2013-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1,2013-12-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.1,,,,,,,,,
P1,2013-12-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.5,,,,,,,,,
P1,2013-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,,,,,,,,,
P1,2014-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.8,,,,,,,,,
P1,2014-01-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.1,,,,,,,,,
P1,2014-01-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.6,,,,,,,,,
P1,2014-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.5,,,,,,,,,
P1,2014-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.1,,,,,,,,,
P1,2014-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7,,,,,,,,,
P1,2014-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.5,,,,,,,,,
P1,2014-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.9,,,,,,,,,
P1,2014-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.6,,,,,,,,,
P1,2014-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.7,,,,,,,,,
P1,2014-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.2,,,,,,,,,
P1,2014-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.6,,,,,,,,,
P1,2014-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.9,,,,,,,,,
P1,2014-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.2,,,,,,,,,
P1,2014-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.4,,,,,,,,,
P1,2014-04-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.9,,,,,,,,,
P1,2014-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1,2014-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.6,,,,,,,,,
P1,2014-05-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.5,,,,,,,,,
P1,2014-05-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,,,,,,,,,
P1,2014-05-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.2,,,,,,,,,
P1,2014-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.6,,,,,,,,,
P1,2014-06-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,,,,,,,,,
P1,2014-06-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.5,,,,,,,,,
P1,2014-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.6,,,,,,,,,
P1,2014-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1,2014-07-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1,2014-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1,2014-08-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.9,,,,,,,,,
P1,2014-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.9,,,,,,,,,
P1,2014-08-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.5,,,,,,,,,
P1,2014-08-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.2,,,,,,,,,
P1,2014-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,
P1,2014-09-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.1,,,,,,,,,
P1,2014-09-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,
P1,2014-09-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.8,,,,,,,,,
P1,2014-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.1,,,,,,,,,
P1,2014-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.4,,,,,,,,,
P1,2014-10-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.9,,,,,,,,,
P1,2014-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.6,,,,,,,,,
P1,2014-10-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.6,,,,,,,,,
P1,2014-10-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.1,,,,,,,,,
P1,2014-11-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.5,,,,,,,,,
P1,2014-11-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.2,,,,,,,,,
P1,2014-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.2,,,,,,,,,
P1,2014-11-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.8,,,,,,,,,
P1,2014-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.6,,,,,,,,,
P1,2014-12-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.6,,,,,,,,,
P1,2014-12-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.5,,,,,,,,,
