ENTIDADE,DATA,SURFACTANTES,PH,FÓSFORO,ALUMÍNIO,ARSÊNIO,BÁRIO,BORO,CÁDMIO,CHUMBO,CIANETO,COBALTO,COBRE,CROMO,CROMO_HEXAVALENTE,DBO,DQO,ESTANHO,FERRO,FLUORETO,LÍTIO,MANGANÊS,MERCÚRIO,MOLIBDÊNIO,NÍQUEL,NITROGÊNIO_AMONIACAL,NITROGÊNIO_KJELDAHL,COLIFORMES_TERMOTOLERANTES,PRATA,ÍNDICE_DE_FENÓIS,NITROGÊNIO,FENOL,ALCALINIDADE,UMIDADE,PORCENTAGEM_SÓLIDOS,COMPOSTOS,COR_VERDADEIRA,SÓLIDOS,ÓLEOS,ACIDEZ
P5,2013-08-06,,,,,,,,,,,,,,,,,,,,,,,,,,,1119900.0,,,,,,,,,,,,
P5,2013-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,,9870.0,,,,,,,,,,,,
P5,2013-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,9870.0,,,,,,,,,,,,
P5,2013-11-05,,,,,,,,,,,,,,,,,,,,,,,,,,,34480.0,,,,,,,,,,,,
P5,2013-12-03,,,,,,,,,,,,,,,,,,,,,,,,,,,14800.0,,,,,,,,,,,,
P5,2014-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,14800.0,,,,,,,,,,,,
P5,2014-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,
P5,2014-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,40400.0,,,,,,,,,,,,
P5,2014-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,2000.0,,,,,,,,,,,,
P5,2014-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,1890.0,,,,,,,,,,,,
P5,2014-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,,4260.0,,,,,,,,,,,,
P5,2014-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,189000.0,,,,,,,,,,,,
P5,2014-08-06,,,,,,,,,,,,,,,,,,,,,,,,,,,5200.0,,,,,,,,,,,,
P5,2014-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,,2280.0,,,,,,,,,,,,
P5,2014-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,16900.0,,,,,,,,,,,,
P5,2014-11-05,,,,,,,,,,,,,,,,,,,,,,,,,,,8600.0,,,,,,,,,,,,
P5,2014-12-03,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,,,,,,,,,,,,
P5,2015-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,1162000.0,,,,,,,,,,,,
P5,2015-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,20460.0,,,,,,,,,,,,
P5,2015-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,,93300.0,,,,,,,,,,,,
P5,2015-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,77100.0,,,,,,,,,,,,
P5,2015-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,16070.0,,,,,,,,,,,,
P5,2015-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,,9800.0,,,,,,,,,,,,
P5,2015-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,2000.0,,,,,,,,,,,,
P5,2015-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,214300.0,,,,,,,,,,,,
P5,2015-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,,27500.0,,,,,,,,,,,,
P5,2015-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,18900.0,,,,,,,,,,,,
P5,2015-11-05,,,,,,,,,,,,,,,,,,,,,,,,,,,275500.0,,,,,,,,,,,,
P5,2015-12-03,,,,,,,,,,,,,,,,,,,,,,,,,,,3700000.0,,,,,,,,,,,,
P5,2016-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,2000.0,,,,,,,,,,,,
P5,2016-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,1100.0,,,,,,,,,,,,
P5,2016-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,330.0,,,,,,,,,,,,
P5,2016-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,220.0,,,,,,,,,,,,
P5,2016-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,170.0,,,,,,,,,,,,
P5,2016-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,3500.0,,,,,,,,,,,,
P5,2016-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,1300.0,,,,,,,,,,,,
P5,2016-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,790.0,,,,,,,,,,,,
P5,2016-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,330.0,,,,,,,,,,,,
P5,2016-10-06,,,,,,,,,,,,,,,,,,,,,,,,,,,490.0,,,,,,,,,,,,
P5,2016-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,460.0,,,,,,,,,,,,
P5,2016-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0,,,,,,,,,,,,
P5,2017-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,130.0,,,,,,,,,,,,
P5,2017-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,170.0,,,,,,,,,,,,
P5,2017-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,,210.0,,,,,,,,,,,,
P5,2017-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0,,,,,,,,,,,,
P5,2017-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,700.0,,,,,,,,,,,,
P5,2017-06-08,,,,,,,,,,,,,,,,,,,,,,,,,,,1300.0,,,,,,,,,,,,
P5,2017-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,1100.0,,,,,,,,,,,,
P5,2017-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,1300.0,,,,,,,,,,,,
P5,2017-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,1100.0,,,,,,,,,,,,
P5,2017-10-05,,,,,,,,,,,,,,,,,,,,,,,,,,,790.0,,,,,,,,,,,,
P5,2017-11-09,,,,,,,,,,,,,,,,,,,,,,,,,,,940.0,,,,,,,,,,,,
P5,2017-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,,1100.0,,,,,,,,,,,,
P5,2018-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,220.00000000000003,,,,,,,,,,,,
P5,2018-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,2000.0,,,,,,,,,,,,
P5,2018-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,390.0,,,,,,,,,,,,
P5,2018-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,270.0,,,,,,,,,,,,
P5,2018-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,490.0,,,,,,,,,,,,
P5,2018-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,240000.0,,,,,,,,,,,,
P5,2018-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,490.0,,,,,,,,,,,,
P5,2018-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,330.0,,,,,,,,,,,,
P5,2018-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,
P5,2018-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,
P5,2018-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,130.0,,,,,,,,,,,,
P5,2018-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8,,,,,,,,,,,,
P5,2019-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,2400.0,,,,,,,,,,,,
P5,2019-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,210.0,,,,,,,,,,,,
P5,2019-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,330.0,,,,,,,,,,,,
P5,2019-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,170.0,,,,,,,,,,,,
P5,2019-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,490.0,,,,,,,,,,,,
P5,2019-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,,,,,,,,,,,,
P5,2019-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,340.0,,,,,,,,,,,,
P5,2019-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,1300.0,,,,,,,,,,,,
P5,2019-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,9200.0,,,,,,,,,,,,
P5,2019-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,210.0,,,,,,,,,,,,
P5,2019-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,490.0,,,,,,,,,,,,
P5,2019-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,,490.0,,,,,,,,,,,,
P5,2013-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P5,2013-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.1,,
P5,2013-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2,,
P5,2013-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P5,2013-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.5,,
P5,2013-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.6,,
P5,2013-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.2,,
P5,2013-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,
P5,2013-09-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9,,
P5,2013-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.5,,
P5,2013-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P5,2013-12-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.7,,
P5,2014-01-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.4,,
P5,2014-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,
P5,2014-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8,,
P5,2014-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7,,
P5,2014-05-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2,,
P5,2014-06-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.2,,
P5,2014-07-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P5,2014-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.8,,
P5,2014-09-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.9,,
P5,2014-10-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.1,,
P5,2014-11-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.6,,
P5,2014-12-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.9,,
P5,2015-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9,,
P5,2015-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3,,
P5,2015-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6,,
P5,2015-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.4,,
P5,2015-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,
P5,2015-06-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.3,,
P5,2015-07-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.9,,
P5,2015-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5,,
P5,2015-09-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2,,
P5,2015-10-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,
P5,2015-11-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.1,,
P5,2015-12-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.4,,
P5,2016-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.9,,
P5,2016-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.7,,
P5,2016-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.5,,
P5,2016-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.4,,
P5,2016-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7,,
P5,2016-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.1,,
P5,2016-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.1,,
P5,2016-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.4,,
P5,2016-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.2,,
P5,2016-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.5,,
P5,2016-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,
P5,2016-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7,,
P5,2017-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3,,
P5,2017-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.7,,
P5,2017-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.4,,
P5,2017-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.3,,
P5,2017-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.6,,
P5,2017-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.6,,
P5,2017-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.9,,
P5,2017-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.9,,
P5,2017-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.6,,
P5,2017-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,,
P5,2017-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,,
P5,2017-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.4,,
P5,2018-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,,
P5,2018-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6,,
P5,2018-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.4,,
P5,2018-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.2,,
P5,2018-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.8,,
P5,2018-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.2,,
P5,2018-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,
P5,2018-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,
P5,2018-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.9,,
P5,2018-10-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.6,,
P5,2018-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,,
P5,2018-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,,
P5,2019-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5,,
P5,2019-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.3,,
P5,2019-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6,,
P5,2013-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,,
P5,2019-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.8,,
P5,2019-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,
P5,2019-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.2,,
P5,2019-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.7,,
P5,2019-09-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.7,,
P5,2019-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8,,
P5,2019-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,,
P5,2019-12-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3,,
P5,2013-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.4,
P5,2013-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,
P5,2013-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.8,
P5,2013-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,
P5,2013-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,
P5,2013-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.9,
P5,2013-09-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,
P5,2013-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.6,
P5,2013-12-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.4,
P5,2014-01-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,
P5,2014-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.9,
P5,2014-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,
P5,2014-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.9,
P5,2014-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.9,
P5,2014-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,
P5,2014-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P5,2014-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.4,
P5,2014-09-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,
P5,2014-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,
P5,2014-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,
P5,2014-12-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,
P5,2015-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,
P5,2015-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,
P5,2015-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3,
P5,2015-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,
P5,2015-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,
P5,2015-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.1,
P5,2015-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.9,
P5,2015-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1,
P5,2015-09-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.4,
P5,2015-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,
P5,2015-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,
P5,2015-12-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,
P5,2016-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,
P5,2016-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,
P5,2016-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.9,
P5,2016-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,
P5,2016-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,
P5,2016-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.7,
P5,2016-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,
P5,2016-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,
P5,2016-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.8,
P5,2016-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.2,
P5,2016-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.7,
P5,2016-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.6,
P5,2017-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,
P5,2017-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,
P5,2017-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,
P5,2017-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.5,
P5,2017-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.6,
P5,2017-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.9,
P5,2017-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.9,
P5,2017-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,
P5,2017-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,
P5,2017-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,
P5,2017-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1,
P5,2017-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,
P5,2018-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.4,
P5,2018-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.8,
P5,2018-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.1,
P5,2018-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,
P5,2018-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,
P5,2018-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,
P5,2018-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,
P5,2018-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,
P5,2018-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.4,
P5,2018-10-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,
P5,2018-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.5,
P5,2018-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.7,
P5,2019-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.9,
P5,2019-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.4,
P5,2019-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.9,
P5,2019-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,
P5,2019-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.9,
P5,2019-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,
P5,2019-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.3,
P5,2019-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,
P5,2019-09-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.4,
P5,2019-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,
P5,2019-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,
P5,2019-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.7,
