ENTIDADE,DATA,SURFACTANTES,PH,FÓSFORO,ALUMÍNIO,ARSÊNIO,BÁRIO,BORO,CÁDMIO,CHUMBO,CIANETO,COBALTO,COBRE,CROMO,CROMO_HEXAVALENTE,DBO,DQO,ESTANHO,FERRO,FLUORETO,LÍTIO,MANGANÊS,MERCÚRIO,MOLIBDÊNIO,NÍQUEL,NITROGÊNIO_AMONIACAL,NITROGÊNIO_KJELDAHL,COLIFORMES_TERMOTOLERANTES,PRATA,ÍNDICE_DE_FENÓIS,NITROGÊNIO,FENOL,ALCALINIDADE,UMIDADE,PORCENTAGEM_SÓLIDOS,COMPOSTOS,COR_VERDADEIRA,SÓLIDOS,ÓLEOS,ACIDEZ
P4,2013-08-06,,,,,,,,,,,,,,,,,,,,,,,,,,,3100.0,,,,,,,,,,,,
P4,2013-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,,1553100.0,,,,,,,,,,,,
P4,2013-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,1553100.0,,,,,,,,,,,,
P4,2013-11-05,,,,,,,,,,,,,,,,,,,,,,,,,,,241960.0,,,,,,,,,,,,
P4,2013-12-03,,,,,,,,,,,,,,,,,,,,,,,,,,,4352000.0,,,,,,,,,,,,
P4,2014-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,4352000.0,,,,,,,,,,,,
P4,2014-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,241960.0,,,,,,,,,,,,
P4,2014-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,177000.0,,,,,,,,,,,,
P4,2014-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,4106000.0,,,,,,,,,,,,
P4,2014-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,2419600.0,,,,,,,,,,,,
P4,2014-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,,2419600.0,,,,,,,,,,,,
P4,2014-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,2489000.0,,,,,,,,,,,,
P4,2014-08-06,,,,,,,,,,,,,,,,,,,,,,,,,,,14136000.0,,,,,,,,,,,,
P4,2014-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,,2419600.0,,,,,,,,,,,,
P4,2014-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,1203300.0,,,,,,,,,,,,
P4,2014-11-05,,,,,,,,,,,,,,,,,,,,,,,,,,,762000.0,,,,,,,,,,,,
P4,2014-12-03,,,,,,,,,,,,,,,,,,,,,,,,,,,3654000.0,,,,,,,,,,,,
P4,2015-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,3654000.0,,,,,,,,,,,,
P4,2015-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,111990.0,,,,,,,,,,,,
P4,2015-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,,1119900.0,,,,,,,,,,,,
P4,2015-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,1119900.0,,,,,,,,,,,,
P4,2015-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,198630.0,,,,,,,,,,,,
P4,2015-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,,1106000.0,,,,,,,,,,,,
P4,2015-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,547500.0,,,,,,,,,,,,
P4,2015-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,307600.0,,,,,,,,,,,,
P4,2015-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,,435200.0,,,,,,,,,,,,
P4,2015-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,11000.0,,,,,,,,,,,,
P4,2015-11-05,,,,,,,,,,,,,,,,,,,,,,,,,,,60200.0,,,,,,,,,,,,
P4,2015-12-03,,,,,,,,,,,,,,,,,,,,,,,,,,,14200000.0,,,,,,,,,,,,
P4,2016-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,49000.0,,,,,,,,,,,,
P4,2016-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,33000.0,,,,,,,,,,,,
P4,2016-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,350000.0,,,,,,,,,,,,
P4,2016-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,130000.0,,,,,,,,,,,,
P4,2016-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,49000.0,,,,,,,,,,,,
P4,2016-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,33000.0,,,,,,,,,,,,
P4,2016-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,23000.0,,,,,,,,,,,,
P4,2016-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,34000.0,,,,,,,,,,,,
P4,2016-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,13000.0,,,,,,,,,,,,
P4,2016-10-06,,,,,,,,,,,,,,,,,,,,,,,,,,,1700.0,,,,,,,,,,,,
P4,2016-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,1300.0,,,,,,,,,,,,
P4,2016-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,1100.0,,,,,,,,,,,,
P4,2017-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,240000.0,,,,,,,,,,,,
P4,2017-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,240000.0,,,,,,,,,,,,
P4,2017-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,,280000.0,,,,,,,,,,,,
P4,2017-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,350000.0,,,,,,,,,,,,
P4,2017-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,540000.0,,,,,,,,,,,,
P4,2017-06-08,,,,,,,,,,,,,,,,,,,,,,,,,,,7800.0,,,,,,,,,,,,
P4,2017-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,14000.0,,,,,,,,,,,,
P4,2017-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,1700.0,,,,,,,,,,,,
P4,2017-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,1400.0,,,,,,,,,,,,
P4,2017-10-05,,,,,,,,,,,,,,,,,,,,,,,,,,,1700.0,,,,,,,,,,,,
P4,2017-11-09,,,,,,,,,,,,,,,,,,,,,,,,,,,1300.0,,,,,,,,,,,,
P4,2017-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,,1400.0,,,,,,,,,,,,
P4,2018-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,920000.0,,,,,,,,,,,,
P4,2018-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,1600000.0,,,,,,,,,,,,
P4,2018-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,170000.0,,,,,,,,,,,,
P4,2018-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,9200000.0,,,,,,,,,,,,
P4,2018-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,230000.0,,,,,,,,,,,,
P4,2018-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,1300.0,,,,,,,,,,,,
P4,2018-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,790000.0,,,,,,,,,,,,
P4,2018-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,490000.0,,,,,,,,,,,,
P4,2018-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,490000.0,,,,,,,,,,,,
P4,2018-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,490000.0,,,,,,,,,,,,
P4,2018-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,330000.0,,,,,,,,,,,,
P4,2018-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,490000.0,,,,,,,,,,,,
P4,2019-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,2300000.0,,,,,,,,,,,,
P4,2019-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,50400000.0,,,,,,,,,,,,
P4,2019-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,540000.0,,,,,,,,,,,,
P4,2019-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,350000.0,,,,,,,,,,,,
P4,2019-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,9200000.0,,,,,,,,,,,,
P4,2019-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,,,,,,,,,,,,
P4,2019-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,35000000.0,,,,,,,,,,,,
P4,2019-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,78000.0,,,,,,,,,,,,
P4,2019-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,35000000.0,,,,,,,,,,,,
P4,2019-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,3500000.0,,,,,,,,,,,,
P4,2019-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,490000.0,,,,,,,,,,,,
P4,2019-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,,490000.0,,,,,,,,,,,,
P4,2013-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P4,2013-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.5,,
P4,2013-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.1,,
P4,2013-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P4,2013-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.8,,
P4,2013-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.8,,
P4,2013-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,,
P4,2013-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.9,,
P4,2013-09-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.3,,
P4,2013-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.0,,
P4,2013-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P4,2013-12-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.4,,
P4,2014-01-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.4,,
P4,2014-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.2,,
P4,2014-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,,
P4,2014-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.0,,
P4,2014-05-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.8,,
P4,2014-06-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.7,,
P4,2014-07-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P4,2014-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.8,,
P4,2014-09-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,,
P4,2014-10-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.7,,
P4,2014-11-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.9,,
P4,2014-12-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.2,,
P4,2015-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.5,,
P4,2015-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.0,,
P4,2015-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.3,,
P4,2015-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.5,,
P4,2015-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.9,,
P4,2015-06-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.4,,
P4,2015-07-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.9,,
P4,2015-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.5,,
P4,2015-09-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.5,,
P4,2015-10-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.6,,
P4,2015-11-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.5,,
P4,2015-12-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.0,,
P4,2016-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,,
P4,2016-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.8,,
P4,2016-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.5,,
P4,2016-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.3,,
P4,2016-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.0,,
P4,2016-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.0,,
P4,2016-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.5,,
P4,2016-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.0,,
P4,2016-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.5,,
P4,2016-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.0,,
P4,2016-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.5,,
P4,2016-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.5,,
P4,2017-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.8,,
P4,2017-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.5,,
P4,2017-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.6,,
P4,2017-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.0,,
P4,2017-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.5,,
P4,2017-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.9,,
P4,2017-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.0,,
P4,2017-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.5,,
P4,2017-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.3,,
P4,2017-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.5,,
P4,2017-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.6,,
P4,2017-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.3,,
P4,2018-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2,,
P4,2018-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.8,,
P4,2018-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.7,,
P4,2018-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.9,,
P4,2018-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.3,,
P4,2018-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.8,,
P4,2018-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.6,,
P4,2018-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.5,,
P4,2018-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,,
P4,2018-10-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.4,,
P4,2018-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.0,,
P4,2018-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.0,,
P4,2019-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.5,,
P4,2019-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.1,,
P4,2019-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.3,,
P4,2013-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.0,,
P4,2019-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.4,,
P4,2019-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.5,,
P4,2019-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.5,,
P4,2019-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.5,,
P4,2019-09-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.5,,
P4,2019-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.5,,
P4,2019-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,,
P4,2019-12-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.5,,
P4,2013-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,
P4,2013-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.8,
P4,2013-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.5,
P4,2013-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.8,
P4,2013-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.1,
P4,2013-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3,
P4,2013-09-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.9,
P4,2013-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.7,
P4,2013-12-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.7,
P4,2014-01-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1,
P4,2014-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.3,
P4,2014-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.1,
P4,2014-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.3,
P4,2014-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.1,
P4,2014-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.1,
P4,2014-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P4,2014-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.7,
P4,2014-09-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.6,
P4,2014-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,
P4,2014-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,
P4,2014-12-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.9,
P4,2015-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,
P4,2015-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.2,
P4,2015-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.1,
P4,2015-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.4,
P4,2015-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.6,
P4,2015-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.9,
P4,2015-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3,
P4,2015-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,
P4,2015-09-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.2,
P4,2015-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.6,
P4,2015-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.5,
P4,2015-12-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.8,
P4,2016-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,
P4,2016-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,
P4,2016-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.6,
P4,2016-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.9,
P4,2016-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.9,
P4,2016-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.3,
P4,2016-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.8,
P4,2016-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,
P4,2016-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.5,
P4,2016-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.9,
P4,2016-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.1,
P4,2016-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.7,
P4,2017-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,
P4,2017-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.2,
P4,2017-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.2,
P4,2017-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.8,
P4,2017-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.5,
P4,2017-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.8,
P4,2017-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.7,
P4,2017-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.5,
P4,2017-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.1,
P4,2017-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.3,
P4,2017-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.9,
P4,2017-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.6,
P4,2018-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.3,
P4,2018-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,
P4,2018-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.8,
P4,2018-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.6,
P4,2018-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4,
P4,2018-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.8,
P4,2018-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.6,
P4,2018-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.1,
P4,2018-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.9,
P4,2018-10-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.4,
P4,2018-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.3,
P4,2018-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.2,
P4,2019-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.8,
P4,2019-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.9,
P4,2019-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.5,
P4,2019-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,
P4,2019-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.8,
P4,2019-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.1,
P4,2019-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.6,
P4,2019-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.6,
P4,2019-09-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.8,
P4,2019-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,
P4,2019-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.4,
P4,2019-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.4,
