ENTIDADE,DATA,SURFACTANTES,PH,FÓSFORO,ALUMÍNIO,ARSÊNIO,BÁRIO,BORO,CÁDMIO,CHUMBO,CIANETO,COBALTO,COBRE,CROMO,CROMO_HEXAVALENTE,DBO,DQO,ESTANHO,FERRO,FLUORETO,LÍTIO,MANGANÊS,MERCÚRIO,MOLIBDÊNIO,NÍQUEL,NITROGÊNIO_AMONIACAL,NITROGÊNIO_KJELDAHL,COLIFORMES_TERMOTOLERANTES,PRATA,ÍNDICE_DE_FENÓIS,NITROGÊNIO,FENOL,ALCALINIDADE,UMIDADE,PORCENTAGEM_SÓLIDOS,COMPOSTOS,COR_VERDADEIRA,SÓLIDOS,ÓLEOS,ACIDEZ
Pd,2016-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.6,,
Pd,2016-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,,
Pd,2016-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.8,,
Pd,2016-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,,
Pd,2017-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4,,
Pd,2017-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,,
Pd,2017-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pd,2017-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.9,,
Pd,2017-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pd,2017-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.6,,
Pd,2017-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.5,,
Pd,2017-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pd,2017-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.0,,
Pd,2017-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.4,,
Pd,2017-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,
Pd,2017-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pd,2018-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2,,
Pd,2018-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.8,,
Pd,2018-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pd,2018-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pd,2018-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pd,2018-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pd,2018-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.6,,
Pd,2018-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.5,,
Pd,2018-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5,,
Pd,2018-10-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.9,,
Pd,2018-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2,,
Pd,2018-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.2,,
Pd,2019-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pd,2019-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pd,2019-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pd,2019-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pd,2019-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pd,2019-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pd,2019-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pd,2019-09-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pd,2019-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pd,2019-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.4,,
Pd,2019-12-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.7,,
Pd,2013-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,
Pd,2013-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,
Pd,2013-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.9,
Pd,2013-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,
Pd,2013-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.1,
Pd,2013-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.8,
Pd,2013-09-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.9,
Pd,2013-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.1,
Pd,2013-12-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.5,
Pd,2014-01-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.1,
Pd,2014-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.4,
Pd,2014-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.7,
Pd,2014-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.3,
Pd,2014-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,
Pd,2014-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,
Pd,2014-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pd,2014-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.8,
Pd,2014-09-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,
Pd,2014-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,
Pd,2014-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,
Pd,2014-12-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.6,
Pd,2015-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.5,
Pd,2015-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,
Pd,2015-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.8,
Pd,2015-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pd,2015-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pd,2015-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.3,
Pd,2015-09-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.4,
Pd,2015-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,
Pd,2015-12-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
Pd,2016-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.8,
Pd,2016-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,
Pd,2016-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,
Pd,2016-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,
Pd,2016-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,
Pd,2016-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,
Pd,2016-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,
Pd,2016-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.8,
Pd,2016-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,
Pd,2016-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.4,
Pd,2016-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4,
Pd,2017-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.7,
Pd,2017-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.4,
Pd,2017-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.1,
Pd,2017-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.7,
Pd,2017-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.2,
Pd,2017-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.5,
Pd,2017-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.1,
Pd,2017-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.9,
Pd,2018-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.6,
Pd,2018-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,
Pd,2018-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.5,
Pd,2018-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,
Pd,2018-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pd,2018-10-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,
Pd,2018-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.8,
Pd,2018-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,
Pd,2019-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pd,2019-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.8,
Pd,2019-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,
