ENTIDADE,DATA,SURFACTANTES,PH,FÓSFORO,ALUMÍNIO,ARSÊNIO,BÁRIO,BORO,CÁDMIO,CHUMBO,CIANETO,COBALTO,COBRE,CROMO,CROMO_HEXAVALENTE,DBO,DQO,ESTANHO,FERRO,FLUORETO,LÍTIO,MANGANÊS,MERCÚRIO,MOLIBDÊNIO,NÍQUEL,NITROGÊNIO_AMONIACAL,NITROGÊNIO_KJELDAHL,COLIFORMES_TERMOTOLERANTES,PRATA,ÍNDICE_DE_FENÓIS,NITROGÊNIO,FENOL,ALCALINIDADE,UMIDADE,PORCENTAGEM_SÓLIDOS,COMPOSTOS,COR_VERDADEIRA,SÓLIDOS,ÓLEOS,ACIDEZ
P3,2013-06-05,,,,,,,,,,,,,,,5.6,,,,,,,,,,,,,,,,,,,,,,,,
P3,2013-07-03,,,,,,,,,,,,,,,7.6,,,,,,,,,,,,,,,,,,,,,,,,
P3,2013-08-07,,,,,,,,,,,,,,,7.2,,,,,,,,,,,,,,,,,,,,,,,,
P3,2013-09-04,,,,,,,,,,,,,,,14.0,,,,,,,,,,,,,,,,,,,,,,,,
P3,2013-10-24,,,,,,,,,,,,,,,31.0,,,,,,,,,,,,,,,,,,,,,,,,
P3,2013-12-04,,,,,,,,,,,,,,,8.4,,,,,,,,,,,,,,,,,,,,,,,,
P3,2014-01-08,,,,,,,,,,,,,,,12.4,,,,,,,,,,,,,,,,,,,,,,,,
P3,2014-02-05,,,,,,,,,,,,,,,6.4,,,,,,,,,,,,,,,,,,,,,,,,
P3,2014-03-06,,,,,,,,,,,,,,,3.6,,,,,,,,,,,,,,,,,,,,,,,,
P3,2014-04-02,,,,,,,,,,,,,,,19.0,,,,,,,,,,,,,,,,,,,,,,,,
P3,2014-05-07,,,,,,,,,,,,,,,10.4,,,,,,,,,,,,,,,,,,,,,,,,
P3,2014-06-04,,,,,,,,,,,,,,,9.2,,,,,,,,,,,,,,,,,,,,,,,,
P3,2014-08-06,,,,,,,,,,,,,,,18.8,,,,,,,,,,,,,,,,,,,,,,,,
P3,2014-09-03,,,,,,,,,,,,,,,11.8,,,,,,,,,,,,,,,,,,,,,,,,
P3,2014-10-01,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,
P3,2014-11-05,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,
P3,2014-12-04,,,,,,,,,,,,,,,19.0,,,,,,,,,,,,,,,,,,,,,,,,
P3,2015-01-07,,,,,,,,,,,,,,,6.8,,,,,,,,,,,,,,,,,,,,,,,,
P3,2015-02-04,,,,,,,,,,,,,,,4.6,,,,,,,,,,,,,,,,,,,,,,,,
P3,2015-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P3,2015-04-01,,,,,,,,,,,,,,,4.4,,,,,,,,,,,,,,,,,,,,,,,,
P3,2015-05-06,,,,,,,,,,,,,,,6.8,,,,,,,,,,,,,,,,,,,,,,,,
P3,2015-06-03,,,,,,,,,,,,,,,17.0,,,,,,,,,,,,,,,,,,,,,,,,
P3,2015-07-01,,,,,,,,,,,,,,,8.1,,,,,,,,,,,,,,,,,,,,,,,,
P3,2015-08-05,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,
P3,2015-09-03,,,,,,,,,,,,,,,8.6,,,,,,,,,,,,,,,,,,,,,,,,
P3,2015-10-08,,,,,,,,,,,,,,,7.6,,,,,,,,,,,,,,,,,,,,,,,,
P3,2015-11-04,,,,,,,,,,,,,,,6.6,,,,,,,,,,,,,,,,,,,,,,,,
P3,2015-12-02,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,
P3,2016-01-06,,,,,,,,,,,,,,,5.6,,,,,,,,,,,,,,,,,,,,,,,,
P3,2016-02-05,,,,,,,,,,,,,,,5.8,,,,,,,,,,,,,,,,,,,,,,,,
P3,2016-03-02,,,,,,,,,,,,,,,9.5,,,,,,,,,,,,,,,,,,,,,,,,
P3,2016-04-06,,,,,,,,,,,,,,,9.8,,,,,,,,,,,,,,,,,,,,,,,,
P3,2016-05-04,,,,,,,,,,,,,,,10.6,,,,,,,,,,,,,,,,,,,,,,,,
P3,2016-06-01,,,,,,,,,,,,,,,16.4,,,,,,,,,,,,,,,,,,,,,,,,
P3,2016-07-06,,,,,,,,,,,,,,,15.6,,,,,,,,,,,,,,,,,,,,,,,,
P3,2016-08-03,,,,,,,,,,,,,,,6.8,,,,,,,,,,,,,,,,,,,,,,,,
P3,2016-09-08,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,
P3,2016-10-05,,,,,,,,,,,,,,,5.2,,,,,,,,,,,,,,,,,,,,,,,,
P3,2016-11-03,,,,,,,,,,,,,,,27.2,,,,,,,,,,,,,,,,,,,,,,,,
P3,2016-12-07,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,
P3,2017-01-04,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,
P3,2017-02-01,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,
P3,2017-03-01,,,,,,,,,,,,,,,9.2,,,,,,,,,,,,,,,,,,,,,,,,
P3,2017-04-05,,,,,,,,,,,,,,,6.4,,,,,,,,,,,,,,,,,,,,,,,,
P3,2017-05-03,,,,,,,,,,,,,,,10.4,,,,,,,,,,,,,,,,,,,,,,,,
P3,2017-06-07,,,,,,,,,,,,,,,5.2,,,,,,,,,,,,,,,,,,,,,,,,
P3,2017-07-07,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,
P3,2017-08-02,,,,,,,,,,,,,,,9.2,,,,,,,,,,,,,,,,,,,,,,,,
P3,2017-09-06,,,,,,,,,,,,,,,31.0,,,,,,,,,,,,,,,,,,,,,,,,
P3,2017-10-04,,,,,,,,,,,,,,,7.6,,,,,,,,,,,,,,,,,,,,,,,,
P3,2017-11-01,,,,,,,,,,,,,,,6.4,,,,,,,,,,,,,,,,,,,,,,,,
P3,2017-12-06,,,,,,,,,,,,,,,7.2,,,,,,,,,,,,,,,,,,,,,,,,
P3,2018-01-24,,,,,,,,,,,,,,,6.4,,,,,,,,,,,,,,,,,,,,,,,,
P3,2018-02-09,,,,,,,,,,,,,,,4.2,,,,,,,,,,,,,,,,,,,,,,,,
P3,2018-03-07,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,
P3,2018-04-04,,,,,,,,,,,,,,,4.4,,,,,,,,,,,,,,,,,,,,,,,,
P3,2018-05-02,,,,,,,,,,,,,,,7.7,,,,,,,,,,,,,,,,,,,,,,,,
P3,2018-06-06,,,,,,,,,,,,,,,11.2,,,,,,,,,,,,,,,,,,,,,,,,
P3,2018-07-04,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,
P3,2018-08-01,,,,,,,,,,,,,,,5.4,,,,,,,,,,,,,,,,,,,,,,,,
P3,2018-09-05,,,,,,,,,,,,,,,9.4,,,,,,,,,,,,,,,,,,,,,,,,
P3,2018-10-03,,,,,,,,,,,,,,,7.6,,,,,,,,,,,,,,,,,,,,,,,,
P3,2018-11-07,,,,,,,,,,,,,,,11.6,,,,,,,,,,,,,,,,,,,,,,,,
P3,2018-12-05,,,,,,,,,,,,,,,7.6,,,,,,,,,,,,,,,,,,,,,,,,
P3,2019-01-02,,,,,,,,,,,,,,,9.8,,,,,,,,,,,,,,,,,,,,,,,,
P3,2019-02-06,,,,,,,,,,,,,,,8.6,,,,,,,,,,,,,,,,,,,,,,,,
P3,2019-03-08,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,
P3,2019-04-03,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,
P3,2019-05-03,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,,,,,,,,,,
P3,2019-06-05,,,,,,,,,,,,,,,23.0,,,,,,,,,,,,,,,,,,,,,,,,
P3,2019-07-03,,,,,,,,,,,,,,,11.2,,,,,,,,,,,,,,,,,,,,,,,,
P3,2019-08-07,,,,,,,,,,,,,,,7.1,,,,,,,,,,,,,,,,,,,,,,,,
P3,2019-09-04,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,
P3,2019-10-02,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,
P3,2019-11-06,,,,,,,,,,,,,,,6.1,,,,,,,,,,,,,,,,,,,,,,,,
P3,2019-12-04,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,,,,,,,,,,
P3,2013-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,23590.0,,,,,,,,,,,,
P3,2013-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,6200.0,,,,,,,,,,,,
P3,2013-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,2650.0,,,,,,,,,,,,
P3,2013-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,2160.0,,,,,,,,,,,,
P3,2013-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,141360.0,,,,,,,,,,,,
P3,2013-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,,13400.0,,,,,,,,,,,,
P3,2013-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,129970.0,,,,,,,,,,,,
P3,2013-08-06,,,,,,,,,,,,,,,,,,,,,,,,,,,9800.0,,,,,,,,,,,,
P3,2013-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,,141360.0,,,,,,,,,,,,
P3,2013-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,141360.0,,,,,,,,,,,,
P3,2013-11-05,,,,,,,,,,,,,,,,,,,,,,,,,,,57940.0,,,,,,,,,,,,
P3,2013-12-03,,,,,,,,,,,,,,,,,,,,,,,,,,,118700.0,,,,,,,,,,,,
P3,2014-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,118700.0,,,,,,,,,,,,
P3,2014-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,648800.0,,,,,,,,,,,,
P3,2014-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,870400.0,,,,,,,,,,,,
P3,2014-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,2000.0,,,,,,,,,,,,
P3,2014-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,41060.0,,,,,,,,,,,,
P3,2014-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,,3310.0,,,,,,,,,,,,
P3,2014-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,7701000.0,,,,,,,,,,,,
P3,2014-08-06,,,,,,,,,,,,,,,,,,,,,,,,,,,5200.0,,,,,,,,,,,,
P3,2014-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,,3050.0,,,,,,,,,,,,
P3,2014-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,12200.0,,,,,,,,,,,,
P3,2014-11-05,,,,,,,,,,,,,,,,,,,,,,,,,,,105000.0,,,,,,,,,,,,
P3,2014-12-03,,,,,,,,,,,,,,,,,,,,,,,,,,,5200.0,,,,,,,,,,,,
P3,2015-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,63000.0,,,,,,,,,,,,
P3,2015-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,1220.0,,,,,,,,,,,,
P3,2015-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,,42500.0,,,,,,,,,,,,
P3,2015-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,81600.0,,,,,,,,,,,,
P3,2015-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,11620.0,,,,,,,,,,,,
P3,2015-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,,30900.0,,,,,,,,,,,,
P3,2015-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,272300.0,,,,,,,,,,,,
P3,2015-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,133300.0,,,,,,,,,,,,
P3,2015-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,,77600.0,,,,,,,,,,,,
P3,2015-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,47300.0,,,,,,,,,,,,
P3,2015-11-05,,,,,,,,,,,,,,,,,,,,,,,,,,,261300.0,,,,,,,,,,,,
P3,2015-12-03,,,,,,,,,,,,,,,,,,,,,,,,,,,16200000.0,,,,,,,,,,,,
P3,2016-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,230.0,,,,,,,,,,,,
P3,2016-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,130.0,,,,,,,,,,,,
P3,2016-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,78.0,,,,,,,,,,,,
P3,2016-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8,,,,,,,,,,,,
P3,2016-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0,,,,,,,,,,,,
P3,2016-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,3500.0,,,,,,,,,,,,
P3,2016-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,130.0,,,,,,,,,,,,
P3,2016-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,170.0,,,,,,,,,,,,
P3,2016-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,130.0,,,,,,,,,,,,
P3,2016-10-06,,,,,,,,,,,,,,,,,,,,,,,,,,,790.0,,,,,,,,,,,,
P3,2016-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,270.0,,,,,,,,,,,,
P3,2016-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,340.0,,,,,,,,,,,,
P3,2017-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0,,,,,,,,,,,,
P3,2017-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,490.0,,,,,,,,,,,,
P3,2017-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,,790.0,,,,,,,,,,,,
P3,2017-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,700.0,,,,,,,,,,,,
P3,2017-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,1300.0,,,,,,,,,,,,
P3,2017-06-08,,,,,,,,,,,,,,,,,,,,,,,,,,,9200.0,,,,,,,,,,,,
P3,2017-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,5400.0,,,,,,,,,,,,
P3,2017-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,3500.0,,,,,,,,,,,,
P3,2017-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,2800.0,,,,,,,,,,,,
P3,2017-10-05,,,,,,,,,,,,,,,,,,,,,,,,,,,22000.0,,,,,,,,,,,,
P3,2017-11-09,,,,,,,,,,,,,,,,,,,,,,,,,,,17000.0,,,,,,,,,,,,
P3,2017-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,,2800.0,,,,,,,,,,,,
P3,2018-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,11000.0,,,,,,,,,,,,
P3,2018-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0,,,,,,,,,,,,
P3,2018-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,140000.0,,,,,,,,,,,,
P3,2018-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,330.0,,,,,,,,,,,,
P3,2018-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,490.0,,,,,,,,,,,,
P3,2018-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,9200000.0,,,,,,,,,,,,
P3,2018-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0,,,,,,,,,,,,
P3,2018-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0,,,,,,,,,,,,
P3,2018-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,110.0,,,,,,,,,,,,
P3,2018-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8,,,,,,,,,,,,
P3,2018-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,
P3,2018-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,490.0,,,,,,,,,,,,
P3,2019-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,16000.0,,,,,,,,,,,,
P3,2019-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,7090.0,,,,,,,,,,,,
P3,2019-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,,,,,,,,,,,,
P3,2019-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,450.0,,,,,,,,,,,,
P3,2019-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,110.0,,,,,,,,,,,,
P3,2019-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0,,,,,,,,,,,,
P3,2019-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,,,,,,,,,,,,
P3,2019-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,93.0,,,,,,,,,,,,
P3,2019-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,110.0,,,,,,,,,,,,
P3,2019-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,,,,,,,,,,,,
P3,2019-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,490.0,,,,,,,,,,,,
P3,2019-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,,490.0,,,,,,,,,,,,
P3,2013-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P3,2013-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1,,
P3,2013-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.4,,
P3,2013-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P3,2013-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.6,,
P3,2013-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.5,,
P3,2013-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.5,,
P3,2013-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.7,,
P3,2013-09-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.5,,
P3,2013-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.1,,
P3,2013-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P3,2013-12-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.8,,
P3,2014-01-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.4,,
P3,2014-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.4,,
P3,2014-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.8,,
P3,2014-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.7,,
P3,2014-05-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.4,,
P3,2014-06-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.6,,
P3,2014-07-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P3,2014-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.9,,
P3,2014-09-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.9,,
P3,2014-10-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.4,,
P3,2014-11-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.7,,
P3,2014-12-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.7,,
P3,2015-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2,,
P3,2015-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.7,,
P3,2015-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.9,,
P3,2015-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,
P3,2015-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,
P3,2015-06-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,
P3,2015-07-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.9,,
P3,2015-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.5,,
P3,2015-09-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.4,,
P3,2015-10-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3,,
P3,2015-11-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9,,
P3,2015-12-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2,,
P3,2016-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7,,
P3,2016-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,
P3,2016-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.8,,
P3,2016-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.5,,
P3,2016-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.3,,
P3,2016-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.4,,
P3,2016-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.4,,
P3,2016-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4,,
P3,2016-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5,,
P3,2016-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.4,,
P3,2016-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3,,
P3,2016-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6,,
P3,2017-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.9,,
P3,2017-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,,
P3,2017-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8,,
P3,2017-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3,,
P3,2017-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,
P3,2017-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.9,,
P3,2017-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.2,,
P3,2017-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.2,,
P3,2017-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.1,,
P3,2017-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.6,,
P3,2017-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.5,,
P3,2017-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3,,
P3,2018-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9,,
P3,2018-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,,
P3,2018-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.3,,
P3,2018-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8,,
P3,2018-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2,,
P3,2018-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.7,,
P3,2018-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.5,,
P3,2018-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5,,
P3,2018-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.3,,
P3,2018-10-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.5,,
P3,2018-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2,,
P3,2018-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.5,,
P3,2019-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.3,,
P3,2019-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,,
P3,2019-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6,,
P3,2013-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5,,
P3,2019-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.7,,
P3,2019-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,,
P3,2019-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.7,,
P3,2019-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.6,,
P3,2019-09-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,,
P3,2019-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1,,
P3,2019-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6,,
P3,2019-12-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2,,
P3,2013-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,
P3,2013-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.2,
P3,2013-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.2,
P3,2013-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,
P3,2013-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,
P3,2013-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.8,
P3,2013-09-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.9,
P3,2013-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.9,
P3,2013-12-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.2,
P3,2014-01-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.8,
P3,2014-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.3,
P3,2014-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.7,
P3,2014-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.4,
P3,2014-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.8,
P3,2014-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.8,
P3,2014-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
